emotion,emotion_label,heart_rate,hrv,skin_conductance,movement,respiratory_rate,temperature,acceleration_x,acceleration_y,acceleration_z,ambient_light,blood_oxygen,timestamp,sequence_index,sequence_id
calm,0,84.365,41.562,0.232,0.16,13.325,36.78,0.139,0.029,9.751,0.298,96.8,2025-07-16T19:06:18.603759,127,2
calm,0,63.024,30.566,0.265,0.009,10.812,36.38,0.002,0.005,9.797,0.738,97.0,2025-07-16T19:06:19.603759,128,2
calm,0,77.02,30.0,0.171,0.073,14.311,36.64,-0.003,-0.005,9.758,0.556,97.2,2025-07-16T19:06:20.603759,129,2
calm,0,76.799,34.486,0.299,0.073,11.293,36.49,0.011,0.066,9.795,0.998,96.7,2025-07-16T19:06:21.603759,130,2
calm,0,73.077,46.356,0.198,0.117,12.91,36.75,-0.239,-0.092,9.846,0.965,97.2,2025-07-16T19:06:22.603759,131,2
calm,0,66.107,30.806,0.15,0.087,14.226,36.54,-0.031,0.026,9.85,0.526,97.0,2025-07-16T19:06:23.603759,132,2
calm,0,73.357,61.19,0.297,0.083,14.236,36.53,-0.0,0.127,9.92,0.362,96.2,2025-07-16T19:06:24.603759,133,2
calm,0,74.044,48.976,0.184,0.035,18.0,36.69,-0.05,-0.02,9.79,0.593,97.4,2025-07-16T19:06:25.603759,134,2
calm,0,82.502,53.315,0.191,0.099,14.354,36.65,0.018,-0.019,9.851,0.929,95.4,2025-07-16T19:06:26.603759,135,2
calm,0,72.363,64.002,0.24,0.143,15.346,36.54,-0.02,-0.107,9.788,0.884,96.7,2025-07-16T19:06:27.603759,136,2
calm,0,55.0,44.878,0.231,0.134,16.113,36.36,-0.229,-0.01,9.912,0.289,97.7,2025-07-16T19:06:28.603759,137,2
calm,0,69.779,46.902,0.379,0.212,11.482,36.79,-0.21,-0.046,9.858,0.605,96.0,2025-07-16T19:06:29.603759,138,2
calm,0,66.132,49.627,0.392,0.092,10.0,36.63,0.124,-0.044,9.785,0.875,96.8,2025-07-16T19:06:30.603759,139,2
calm,0,71.96,43.612,0.262,0.102,17.93,36.56,0.034,0.04,9.836,0.715,97.9,2025-07-16T19:06:31.603759,140,2
calm,0,60.774,42.19,0.5,0.037,18.0,36.42,0.037,0.02,9.786,0.32,97.2,2025-07-16T19:06:32.603759,141,2
calm,0,66.504,49.46,0.162,0.143,13.752,36.59,-0.23,0.026,9.865,0.59,97.8,2025-07-16T19:06:33.603759,142,2
calm,0,83.324,62.14,0.151,0.16,10.465,36.74,0.013,0.096,9.803,0.186,95.9,2025-07-16T19:06:34.603759,143,2
calm,0,68.771,32.762,0.222,0.041,14.25,36.54,0.015,0.047,9.78,0.814,97.2,2025-07-16T19:06:35.603759,144,2
calm,0,84.539,36.444,0.463,0.145,12.422,36.77,-0.297,-0.023,9.732,0.662,96.3,2025-07-16T19:06:36.603759,145,2
calm,0,56.656,48.343,0.27,0.111,14.544,36.46,-0.071,0.063,9.834,0.171,97.7,2025-07-16T19:06:37.603759,146,2
calm,0,66.564,47.953,0.233,0.147,14.083,36.5,-0.059,-0.227,9.763,0.532,97.3,2025-07-16T19:06:38.603759,147,2
calm,0,69.346,51.348,0.442,0.057,14.84,36.62,-0.032,0.035,9.832,0.157,97.1,2025-07-16T19:06:39.603759,148,2
calm,0,72.909,53.889,0.261,0.122,13.126,36.73,-0.052,-0.122,9.897,0.309,97.5,2025-07-16T19:06:40.603759,149,2
calm,0,57.357,44.3,0.272,0.014,15.573,36.48,0.009,-0.009,9.799,0.368,97.4,2025-07-16T19:06:41.603759,150,2
calm,0,83.81,41.249,0.248,0.083,13.603,36.74,0.054,0.004,9.846,0.972,97.2,2025-07-16T19:06:42.603759,151,2
calm,0,74.537,32.963,0.387,0.126,13.4,36.83,0.108,0.023,9.742,0.61,97.3,2025-07-16T19:06:43.603759,152,2
calm,0,75.212,46.869,0.175,0.187,14.905,36.62,0.52,0.226,9.911,0.907,97.4,2025-07-16T19:06:44.603759,153,2
calm,0,77.464,52.058,0.468,0.07,11.398,36.7,0.042,-0.178,9.792,0.618,95.7,2025-07-16T19:06:45.603759,154,2
calm,0,78.025,51.126,0.443,0.17,14.34,36.46,0.101,-0.048,9.715,0.15,96.6,2025-07-16T19:06:46.603759,155,2
calm,0,76.228,39.961,0.269,0.097,13.982,36.6,-0.073,0.266,9.862,0.41,97.4,2025-07-16T19:06:47.603759,156,2
calm,0,66.645,36.828,0.333,0.013,15.069,36.46,0.029,-0.007,9.801,0.385,96.9,2025-07-16T19:06:48.603759,157,2
calm,0,71.271,57.665,0.315,0.134,12.859,36.64,-0.2,0.118,9.789,0.199,96.3,2025-07-16T19:06:49.603759,158,2
calm,0,71.897,46.736,0.334,0.105,13.708,36.66,-0.037,-0.081,9.776,0.876,96.9,2025-07-16T19:06:50.603759,159,2
calm,0,76.069,34.315,0.417,0.129,10.583,36.38,-0.007,0.113,9.809,0.236,96.2,2025-07-16T19:06:51.603759,160,2
calm,0,67.611,51.679,0.242,0.07,14.862,36.56,-0.119,0.004,9.75,0.806,96.7,2025-07-16T19:06:52.603759,161,2
calm,0,69.538,33.885,0.279,0.088,12.381,36.58,-0.154,0.034,9.799,0.19,97.3,2025-07-16T19:06:53.603759,162,2
calm,0,73.891,45.558,0.384,0.124,14.575,36.53,-0.173,0.058,9.812,0.251,96.1,2025-07-16T19:06:54.603759,163,2
calm,0,56.125,33.663,0.41,0.169,16.253,36.62,-0.083,-0.193,9.798,0.249,98.1,2025-07-16T19:06:55.603759,164,2
calm,0,61.573,44.968,0.259,0.15,16.361,36.68,-0.022,-0.125,10.01,0.725,97.3,2025-07-16T19:06:56.603759,165,2
calm,0,59.211,55.624,0.393,0.105,14.259,36.43,-0.013,0.071,9.791,0.237,97.0,2025-07-16T19:06:57.603759,166,2
calm,0,74.105,49.392,0.267,0.0,16.848,36.67,0.0,0.0,9.8,0.273,95.6,2025-07-16T19:06:58.603759,167,2
calm,0,70.102,55.844,0.259,0.141,17.107,36.6,-0.005,-0.008,9.96,0.482,97.4,2025-07-16T19:06:59.603759,168,2
calm,0,73.999,45.885,0.412,0.075,11.023,36.64,-0.044,-0.122,9.833,0.943,97.3,2025-07-16T19:07:00.603759,169,2
calm,0,79.423,32.5,0.181,0.128,10.0,36.67,0.033,-0.2,9.823,0.579,97.7,2025-07-16T19:07:01.603759,170,2
calm,0,62.703,61.346,0.3,0.06,11.691,36.5,0.169,-0.03,9.801,0.25,97.7,2025-07-16T19:07:02.603759,171,2
calm,0,77.043,46.21,0.226,0.085,14.495,36.65,0.104,-0.172,9.775,0.279,97.7,2025-07-16T19:07:03.603759,172,2
calm,0,73.064,31.996,0.377,0.061,16.143,36.64,-0.056,0.034,9.762,0.685,96.3,2025-07-16T19:07:04.603759,173,2
calm,0,71.625,45.887,0.336,0.037,14.598,36.61,-0.003,0.057,9.793,0.744,97.1,2025-07-16T19:07:05.603759,174,2
calm,0,76.556,48.141,0.233,0.087,12.335,36.53,-0.03,-0.015,9.853,0.231,97.9,2025-07-16T19:07:06.603759,175,2
calm,0,66.663,35.103,0.402,0.008,11.747,36.46,-0.003,-0.012,9.798,0.41,96.6,2025-07-16T19:07:07.603759,176,2
calm,0,69.395,44.044,0.485,0.085,12.841,36.61,-0.142,-0.021,9.814,0.317,96.5,2025-07-16T19:07:08.603759,177,2
calm,0,63.606,54.295,0.335,0.074,16.431,36.57,0.037,0.027,9.783,0.105,96.5,2025-07-16T19:07:09.603759,178,2
calm,0,63.282,59.26,0.27,0.048,13.132,36.33,0.001,-0.006,9.816,0.268,97.7,2025-07-16T19:07:10.603759,179,2
focused,1,67.581,58.465,0.304,0.049,13.035,36.323,-0.035,-0.034,9.814,0.915,97.5,2025-07-16T19:07:11.603759,180,2
focused,1,82.682,44.937,0.485,0.058,12.898,36.7,0.043,-0.07,9.81,0.545,95.9,2025-07-16T19:07:12.603759,181,2
focused,1,86.104,54.252,0.35,0.018,15.241,36.82,0.013,-0.009,9.806,0.341,96.1,2025-07-16T19:07:13.603759,182,2
focused,1,71.992,41.834,0.356,0.1,13.562,36.7,0.102,-0.031,9.813,0.818,97.2,2025-07-16T19:07:14.603759,183,2
focused,1,65.992,46.207,0.352,0.011,12.631,36.35,0.021,-0.006,9.808,0.223,97.0,2025-07-16T19:07:15.603759,184,2
focused,1,79.183,60.088,0.383,0.043,16.707,36.72,0.022,0.057,9.812,0.792,97.0,2025-07-16T19:07:16.603759,185,2
focused,1,69.813,50.086,0.399,0.046,15.704,36.47,-0.019,-0.044,9.812,0.104,97.0,2025-07-16T19:07:17.603759,186,2
focused,1,72.054,47.147,0.374,0.07,14.507,36.54,-0.027,0.028,9.755,0.256,96.2,2025-07-16T19:07:18.603759,187,2
focused,1,76.961,55.006,0.363,0.058,16.15,36.58,-0.037,-0.091,9.781,0.46,97.4,2025-07-16T19:07:19.603759,188,2
focused,1,78.429,45.881,0.411,0.048,14.531,36.79,-0.061,-0.017,9.809,0.947,96.4,2025-07-16T19:07:20.603759,189,2
focused,1,83.746,47.352,0.548,0.049,15.437,36.81,-0.12,-0.107,9.781,0.234,96.5,2025-07-16T19:07:21.603759,190,2
focused,1,66.937,67.313,0.408,0.03,17.85,36.41,-0.025,-0.009,9.816,0.412,96.8,2025-07-16T19:07:22.603759,191,2
focused,1,76.722,53.219,0.423,0.034,16.677,36.54,-0.017,0.019,9.786,0.764,96.4,2025-07-16T19:07:23.603759,192,2
focused,1,80.478,42.357,0.355,0.017,14.258,36.81,-0.006,0.033,9.805,0.957,96.2,2025-07-16T19:07:24.603759,193,2
focused,1,74.654,43.534,0.411,0.045,14.758,36.49,0.087,0.056,9.783,0.449,96.5,2025-07-16T19:07:25.603759,194,2
focused,1,77.015,51.607,0.263,0.037,14.851,36.53,-0.017,-0.047,9.812,0.62,96.0,2025-07-16T19:07:26.603759,195,2
focused,1,70.362,60.03,0.414,0.079,15.35,36.6,0.087,0.018,9.778,0.712,96.1,2025-07-16T19:07:27.603759,196,2
focused,1,68.983,56.394,0.384,0.071,15.817,36.58,-0.074,-0.127,9.773,0.402,96.9,2025-07-16T19:07:28.603759,197,2
focused,1,65.0,47.208,0.479,0.076,12.0,36.61,-0.018,0.168,9.848,0.804,97.1,2025-07-16T19:07:29.603759,198,2
focused,1,76.342,42.838,0.421,0.07,13.508,36.58,0.049,-0.048,9.799,0.265,96.8,2025-07-16T19:07:30.603759,199,2
focused,1,69.699,37.336,0.492,0.048,13.424,36.61,-0.009,-0.014,9.748,0.642,96.8,2025-07-16T19:07:31.603759,200,2
focused,1,73.42,40.232,0.312,0.053,15.664,36.57,-0.1,0.016,9.837,0.688,96.6,2025-07-16T19:07:32.603759,201,2
focused,1,74.302,46.574,0.467,0.012,18.0,36.63,-0.0,0.014,9.796,0.183,96.3,2025-07-16T19:07:33.603759,202,2
focused,1,76.591,49.046,0.469,0.067,14.66,36.43,0.109,-0.018,9.805,0.704,96.6,2025-07-16T19:07:34.603759,203,2
focused,1,72.572,49.623,0.404,0.048,14.577,36.65,-0.001,0.03,9.845,0.621,97.3,2025-07-16T19:07:35.603759,204,2
focused,1,75.927,46.044,0.469,0.057,15.41,36.64,0.037,-0.024,9.787,0.243,96.9,2025-07-16T19:07:36.603759,205,2
focused,1,74.716,43.184,0.364,0.065,16.772,36.67,0.109,-0.026,9.759,0.959,96.6,2025-07-16T19:07:37.603759,206,2
focused,1,86.263,54.493,0.418,0.064,16.542,36.89,0.073,-0.112,9.837,0.622,96.0,2025-07-16T19:07:38.603759,207,2
focused,1,72.986,51.152,0.495,0.068,15.08,36.61,-0.043,-0.067,9.787,0.218,96.4,2025-07-16T19:07:39.603759,208,2
focused,1,74.955,51.847,0.362,0.049,13.789,36.44,-0.088,0.013,9.83,0.194,96.9,2025-07-16T19:07:40.603759,209,2
focused,1,78.004,36.306,0.403,0.053,15.608,36.58,0.051,-0.052,9.821,0.168,96.4,2025-07-16T19:07:41.603759,210,2
focused,1,76.525,36.776,0.343,0.049,14.542,36.55,0.085,-0.029,9.828,0.951,96.3,2025-07-16T19:07:42.603759,211,2
focused,1,75.913,48.755,0.485,0.078,13.621,36.78,-0.025,0.01,9.836,0.468,95.5,2025-07-16T19:07:43.603759,212,2
focused,1,79.03,45.32,0.419,0.057,13.984,36.78,-0.033,-0.035,9.864,0.876,96.8,2025-07-16T19:07:44.603759,213,2
focused,1,76.821,44.562,0.416,0.022,15.973,36.58,-0.003,0.007,9.816,0.373,96.2,2025-07-16T19:07:45.603759,214,2
focused,1,69.553,57.357,0.404,0.008,12.645,36.6,0.007,-0.007,9.801,0.498,96.6,2025-07-16T19:07:46.603759,215,2
focused,1,75.113,57.801,0.366,0.056,15.652,36.61,-0.078,0.022,9.74,0.563,96.5,2025-07-16T19:07:47.603759,216,2
focused,1,73.919,55.77,0.337,0.066,17.95,36.5,-0.035,0.022,9.819,0.79,97.2,2025-07-16T19:07:48.603759,217,2
focused,1,85.566,41.227,0.405,0.059,15.667,36.68,0.028,-0.063,9.83,0.279,95.2,2025-07-16T19:07:49.603759,218,2
focused,1,70.361,35.149,0.47,0.08,16.931,36.59,-0.029,0.122,9.814,0.722,96.3,2025-07-16T19:07:50.603759,219,2
focused,1,71.845,39.948,0.408,0.0,15.792,36.47,0.0,0.0,9.8,0.82,96.6,2025-07-16T19:07:51.603759,220,2
focused,1,75.957,48.301,0.394,0.049,15.576,36.45,-0.041,-0.002,9.83,0.994,97.7,2025-07-16T19:07:52.603759,221,2
focused,1,65.0,57.241,0.429,0.071,13.545,36.46,-0.006,0.01,9.811,0.638,97.0,2025-07-16T19:07:53.603759,222,2
focused,1,86.521,48.318,0.292,0.04,17.062,36.74,0.002,-0.013,9.775,0.23,97.6,2025-07-16T19:07:54.603759,223,2
focused,1,73.596,39.847,0.346,0.035,14.851,36.46,-0.03,0.013,9.819,0.604,97.1,2025-07-16T19:07:55.603759,224,2
focused,1,75.378,47.645,0.395,0.052,13.931,36.6,0.08,0.056,9.74,0.772,96.2,2025-07-16T19:07:56.603759,225,2
focused,1,79.093,60.195,0.37,0.052,17.522,36.47,-0.049,0.001,9.805,0.722,96.8,2025-07-16T19:07:57.603759,226,2
focused,1,77.361,58.335,0.422,0.026,15.843,36.48,-0.006,-0.008,9.8,0.676,97.9,2025-07-16T19:07:58.603759,227,2
focused,1,74.701,49.816,0.326,0.062,17.701,36.66,0.027,-0.027,9.823,0.191,97.1,2025-07-16T19:07:59.603759,228,2
focused,1,78.443,52.955,0.473,0.065,14.82,36.59,0.009,-0.025,9.789,0.34,96.3,2025-07-16T19:08:00.603759,229,2
focused,1,71.364,59.914,0.294,0.029,17.834,36.45,-0.087,0.011,9.785,0.604,97.9,2025-07-16T19:08:01.603759,230,2
focused,1,85.531,36.004,0.429,0.056,12.932,36.74,-0.101,0.057,9.779,0.281,97.1,2025-07-16T19:08:02.603759,231,2
focused,1,77.759,58.422,0.342,0.055,13.717,36.57,0.049,0.044,9.778,0.837,97.3,2025-07-16T19:08:03.603759,232,2
focused,1,77.115,53.77,0.285,0.04,12.452,36.71,0.012,0.021,9.82,0.329,97.1,2025-07-16T19:08:04.603759,233,2
focused,1,76.101,50.888,0.387,0.024,15.187,36.56,-0.038,0.009,9.806,0.23,97.6,2025-07-16T19:08:05.603759,234,2
focused,1,69.323,45.487,0.408,0.046,16.199,36.57,0.017,0.08,9.787,0.35,96.7,2025-07-16T19:08:06.603759,235,2
focused,1,78.796,58.46,0.387,0.042,14.717,36.54,-0.039,0.016,9.786,0.247,96.7,2025-07-16T19:08:07.603759,236,2
focused,1,75.799,35.0,0.501,0.082,15.991,36.49,0.024,0.13,9.811,0.257,97.1,2025-07-16T19:08:08.603759,237,2
focused,1,65.0,40.404,0.364,0.05,16.47,36.66,-0.052,-0.031,9.814,0.115,96.5,2025-07-16T19:08:09.603759,238,2
focused,1,66.421,56.232,0.39,0.096,15.388,36.57,0.022,0.115,9.832,0.183,95.9,2025-07-16T19:08:10.603759,239,2
focused,1,69.794,45.471,0.344,0.032,14.675,36.4,-0.071,-0.023,9.774,0.151,96.1,2025-07-16T19:08:11.603759,240,2
focused,1,77.089,42.157,0.479,0.041,15.342,36.85,-0.041,-0.04,9.795,0.372,95.6,2025-07-16T19:08:12.603759,241,2
focused,1,80.445,54.86,0.315,0.034,12.556,36.74,-0.006,-0.015,9.808,0.593,96.6,2025-07-16T19:08:13.603759,242,2
focused,1,79.561,35.0,0.375,0.066,14.11,36.63,0.032,-0.091,9.802,0.371,97.0,2025-07-16T19:08:14.603759,243,2
focused,1,65.747,46.83,0.445,0.014,12.034,36.56,0.01,-0.012,9.78,0.333,97.0,2025-07-16T19:08:15.603759,244,2
focused,1,70.939,44.239,0.43,0.072,13.042,36.64,-0.033,-0.016,9.846,0.211,96.8,2025-07-16T19:08:16.603759,245,2
focused,1,74.066,50.187,0.384,0.031,15.988,36.61,-0.035,-0.001,9.811,0.264,96.8,2025-07-16T19:08:17.603759,246,2
focused,1,65.123,38.063,0.501,0.063,16.796,36.49,0.022,0.048,9.799,0.746,97.2,2025-07-16T19:08:18.603759,247,2
focused,1,77.798,43.917,0.34,0.034,16.127,36.56,0.041,0.042,9.792,0.475,96.7,2025-07-16T19:08:19.603759,248,2
focused,1,67.282,38.056,0.395,0.037,15.456,36.51,-0.018,0.061,9.806,0.32,96.4,2025-07-16T19:08:20.603759,249,2
focused,1,78.348,41.346,0.402,0.075,14.371,36.63,0.028,0.018,9.793,0.506,96.5,2025-07-16T19:08:21.603759,250,2
focused,1,76.535,43.839,0.314,0.0,15.267,36.58,0.0,0.0,9.8,0.365,97.0,2025-07-16T19:08:22.603759,251,2
focused,1,79.567,47.233,0.352,0.054,14.809,36.58,0.036,0.006,9.801,0.273,97.4,2025-07-16T19:08:23.603759,252,2
focused,1,77.404,45.631,0.35,0.01,16.276,36.54,0.007,0.017,9.806,0.16,96.6,2025-07-16T19:08:24.603759,253,2
focused,1,77.343,49.882,0.344,0.0,15.178,36.53,0.0,0.0,9.8,0.689,96.7,2025-07-16T19:08:25.603759,254,2
focused,1,79.015,46.711,0.434,0.045,18.0,36.32,0.048,0.002,9.829,0.443,96.3,2025-07-16T19:08:26.603759,255,2
focused,1,68.42,40.237,0.404,0.073,18.0,36.54,0.051,0.068,9.795,0.281,97.3,2025-07-16T19:08:27.603759,256,2
focused,1,78.17,42.41,0.478,0.053,15.13,36.53,0.045,-0.023,9.774,0.614,96.1,2025-07-16T19:08:28.603759,257,2
focused,1,68.882,57.076,0.365,0.049,12.62,36.57,0.016,0.057,9.82,0.144,96.4,2025-07-16T19:08:29.603759,258,2
focused,1,75.211,52.418,0.467,0.062,15.527,36.79,0.084,0.038,9.794,0.46,95.9,2025-07-16T19:08:30.603759,259,2
focused,1,65.625,45.278,0.372,0.044,14.403,36.53,-0.01,0.023,9.819,0.428,96.6,2025-07-16T19:08:31.603759,260,2
focused,1,65.0,58.079,0.269,0.059,17.196,36.54,-0.026,0.093,9.819,0.188,96.5,2025-07-16T19:08:32.603759,261,2
focused,1,69.321,57.061,0.362,0.037,15.273,36.44,-0.015,0.026,9.803,0.484,97.1,2025-07-16T19:08:33.603759,262,2
focused,1,72.925,52.292,0.263,0.037,14.537,36.57,-0.002,-0.011,9.799,0.374,97.2,2025-07-16T19:08:34.603759,263,2
focused,1,76.446,53.244,0.317,0.029,16.1,36.47,-0.024,-0.026,9.798,0.403,96.5,2025-07-16T19:08:35.603759,264,2
focused,1,77.989,51.676,0.338,0.037,17.445,36.54,-0.021,-0.012,9.801,0.739,97.2,2025-07-16T19:08:36.603759,265,2
focused,1,68.918,62.036,0.408,0.062,16.105,36.57,-0.022,-0.018,9.806,0.609,96.7,2025-07-16T19:08:37.603759,266,2
focused,1,81.451,50.901,0.413,0.087,17.441,36.79,0.17,-0.097,9.752,0.284,96.3,2025-07-16T19:08:38.603759,267,2
focused,1,78.713,48.664,0.361,0.028,12.279,36.42,-0.002,-0.034,9.793,0.143,96.5,2025-07-16T19:08:39.603759,268,2
focused,1,74.261,53.471,0.367,0.055,14.813,36.56,-0.021,0.045,9.83,0.149,97.1,2025-07-16T19:08:40.603759,269,2
focused,1,65.0,52.949,0.459,0.059,14.373,36.54,0.047,-0.004,9.801,0.568,97.8,2025-07-16T19:08:41.603759,270,2
focused,1,84.414,67.007,0.354,0.038,15.215,36.71,-0.012,-0.025,9.794,0.245,96.3,2025-07-16T19:08:42.603759,271,2
focused,1,74.671,43.391,0.498,0.045,14.906,36.56,-0.087,-0.032,9.797,0.224,96.5,2025-07-16T19:08:43.603759,272,2
focused,1,67.129,37.785,0.381,0.093,14.157,36.66,0.194,0.098,9.758,0.515,97.4,2025-07-16T19:08:44.603759,273,2
focused,1,67.668,48.115,0.383,0.026,13.999,36.44,0.016,0.009,9.795,0.599,97.6,2025-07-16T19:08:45.603759,274,2
focused,1,69.283,55.917,0.436,0.038,15.658,36.58,-0.012,-0.011,9.791,0.165,96.3,2025-07-16T19:08:46.603759,275,2
focused,1,77.45,55.454,0.39,0.059,14.54,36.55,0.072,0.014,9.777,0.821,97.5,2025-07-16T19:08:47.603759,276,2
focused,1,84.212,36.221,0.331,0.08,13.775,36.77,-0.061,0.071,9.756,0.42,96.1,2025-07-16T19:08:48.603759,277,2
focused,1,78.867,48.389,0.365,0.061,14.472,36.79,0.067,0.007,9.794,0.112,97.4,2025-07-16T19:08:49.603759,278,2
focused,1,67.303,56.105,0.311,0.06,16.62,36.51,0.053,0.016,9.786,0.166,97.0,2025-07-16T19:08:50.603759,279,2
focused,1,75.839,46.717,0.417,0.062,15.885,36.61,-0.002,0.083,9.801,0.912,96.1,2025-07-16T19:08:51.603759,280,2
focused,1,66.065,55.305,0.437,0.069,16.619,36.3,0.192,0.041,9.742,0.723,97.0,2025-07-16T19:08:52.603759,281,2
focused,1,74.311,51.549,0.483,0.072,13.685,36.57,-0.046,0.08,9.874,0.817,96.3,2025-07-16T19:08:53.603759,282,2
focused,1,67.982,49.599,0.348,0.085,13.96,36.51,-0.104,-0.093,9.85,0.939,96.8,2025-07-16T19:08:54.603759,283,2
focused,1,69.053,41.53,0.521,0.045,14.503,36.57,-0.015,-0.03,9.802,0.702,96.5,2025-07-16T19:08:55.603759,284,2
focused,1,79.498,48.775,0.416,0.026,14.425,36.61,0.013,0.067,9.783,0.489,96.3,2025-07-16T19:08:56.603759,285,2
focused,1,66.089,41.509,0.37,0.058,14.73,36.57,-0.063,-0.032,9.829,0.244,97.0,2025-07-16T19:08:57.603759,286,2
focused,1,74.965,65.28,0.391,0.034,16.493,36.4,-0.002,0.011,9.788,0.104,97.3,2025-07-16T19:08:58.603759,287,2
focused,1,83.74,38.077,0.501,0.039,15.14,36.67,-0.004,0.016,9.787,0.584,96.0,2025-07-16T19:08:59.603759,288,2
focused,1,77.358,41.625,0.475,0.039,14.314,36.6,-0.009,-0.021,9.793,0.681,96.5,2025-07-16T19:09:00.603759,289,2
focused,1,73.038,46.374,0.389,0.03,15.095,36.63,-0.027,0.045,9.783,0.245,97.8,2025-07-16T19:09:01.603759,290,2
focused,1,71.945,49.155,0.55,0.024,12.916,36.73,0.004,0.046,9.827,0.46,97.6,2025-07-16T19:09:02.603759,291,2
focused,1,83.622,46.744,0.483,0.062,14.829,36.54,-0.02,-0.031,9.828,0.307,96.1,2025-07-16T19:09:03.603759,292,2
focused,1,77.309,48.767,0.343,0.033,14.266,36.47,0.015,-0.022,9.815,0.264,97.3,2025-07-16T19:09:04.603759,293,2
focused,1,80.461,46.966,0.323,0.037,14.509,36.66,-0.016,0.039,9.812,0.576,96.9,2025-07-16T19:09:05.603759,294,2
focused,1,67.696,45.765,0.341,0.038,14.491,36.74,-0.001,0.063,9.839,0.598,97.2,2025-07-16T19:09:06.603759,295,2
focused,1,72.249,47.415,0.352,0.044,13.235,36.33,0.077,0.06,9.823,0.337,96.5,2025-07-16T19:09:07.603759,296,2
focused,1,68.808,48.407,0.387,0.034,14.995,36.48,0.027,0.023,9.786,0.962,97.6,2025-07-16T19:09:08.603759,297,2
focused,1,72.328,69.131,0.442,0.049,15.754,36.26,-0.073,-0.026,9.798,0.194,97.7,2025-07-16T19:09:09.603759,298,2
focused,1,79.421,55.792,0.436,0.06,12.26,36.77,-0.053,-0.001,9.835,0.996,97.4,2025-07-16T19:09:10.603759,299,2
calm,0,78.615,41.051,0.289,0.082,10.53,36.68,-0.072,0.052,9.812,0.94,97.0,2025-07-16T19:04:11.654949,0,3
calm,0,64.455,43.323,0.15,0.08,14.595,36.5,0.145,-0.055,9.866,0.956,97.5,2025-07-16T19:04:12.654949,1,3
calm,0,70.717,46.34,0.43,0.101,12.166,36.61,0.099,-0.12,9.778,0.547,95.5,2025-07-16T19:04:13.654949,2,3
calm,0,66.079,44.379,0.344,0.143,11.654,36.43,-0.159,0.031,9.771,0.267,96.1,2025-07-16T19:04:14.654949,3,3
calm,0,75.249,41.942,0.264,0.098,15.995,36.79,0.046,-0.037,9.77,0.604,97.7,2025-07-16T19:04:15.654949,4,3
calm,0,77.091,53.712,0.431,0.174,13.255,36.78,-0.236,-0.066,9.81,0.231,96.6,2025-07-16T19:04:16.654949,5,3
calm,0,65.725,49.059,0.298,0.128,12.745,36.61,0.138,-0.026,9.871,0.357,97.3,2025-07-16T19:04:17.654949,6,3
calm,0,70.202,40.872,0.245,0.199,14.121,36.47,0.043,0.137,9.954,0.387,97.6,2025-07-16T19:04:18.654949,7,3
calm,0,72.728,43.971,0.395,0.045,13.201,36.66,-0.035,-0.031,9.799,0.489,97.5,2025-07-16T19:04:19.654949,8,3
calm,0,68.443,58.921,0.346,0.134,13.567,36.48,0.145,0.011,9.707,0.63,96.5,2025-07-16T19:04:20.654949,9,3
calm,0,80.08,41.154,0.291,0.075,14.561,36.7,0.06,0.118,9.808,0.457,96.8,2025-07-16T19:04:21.654949,10,3
calm,0,78.783,59.366,0.264,0.037,10.503,36.59,-0.054,-0.01,9.779,0.807,96.6,2025-07-16T19:04:22.654949,11,3
calm,0,75.85,46.335,0.351,0.139,11.127,36.66,0.046,0.144,9.692,0.969,96.6,2025-07-16T19:04:23.654949,12,3
calm,0,67.331,49.208,0.276,0.084,13.997,36.34,0.052,-0.019,9.792,0.728,97.4,2025-07-16T19:04:24.654949,13,3
calm,0,68.471,40.938,0.307,0.155,10.078,36.55,-0.044,0.058,9.741,0.952,96.8,2025-07-16T19:04:25.654949,14,3
calm,0,55.0,61.268,0.187,0.155,12.978,36.44,-0.169,0.025,9.881,0.557,98.0,2025-07-16T19:04:26.654949,15,3
calm,0,75.995,65.0,0.308,0.153,16.326,36.67,-0.22,-0.108,9.845,0.9,97.2,2025-07-16T19:04:27.654949,16,3
calm,0,78.37,47.189,0.352,0.107,11.733,36.71,-0.124,-0.07,9.834,0.159,96.2,2025-07-16T19:04:28.654949,17,3
calm,0,73.167,40.666,0.15,0.053,15.721,36.4,-0.003,0.124,9.783,0.8,97.1,2025-07-16T19:04:29.654949,18,3
calm,0,75.628,40.041,0.24,0.074,13.138,36.59,0.154,-0.049,9.835,0.47,96.7,2025-07-16T19:04:30.654949,19,3
calm,0,77.163,30.907,0.371,0.186,12.738,36.6,-0.042,-0.17,9.684,0.875,97.4,2025-07-16T19:04:31.654949,20,3
calm,0,68.027,34.569,0.212,0.07,10.63,36.63,-0.086,0.068,9.877,0.258,97.5,2025-07-16T19:04:32.654949,21,3
calm,0,60.9,43.241,0.299,0.053,16.648,36.55,0.018,-0.038,9.798,0.281,96.0,2025-07-16T19:04:33.654949,22,3
calm,0,71.69,57.258,0.306,0.08,14.196,36.57,0.156,-0.059,9.895,0.859,96.5,2025-07-16T19:04:34.654949,23,3
calm,0,56.938,51.803,0.281,0.1,13.491,36.19,0.01,-0.056,9.762,0.487,97.9,2025-07-16T19:04:35.654949,24,3
